,Date,LocationNo,SalesFloorSize,total_Income,total_IncomePerSqFt,total_PurchasesCash,total_PurchasesOther,total_CostOfGoodsSold,total_GrossProfit,total_GrossProfitPerSqFt,total_NetIncomeLoss
6169,2013-12-01,00086,7470,208631.0,27.929183,22957.0,26028.0,72543.0,136088.0,18.217938,33791.0
6170,2013-12-01,00087,8161,307375.0,37.663889,31083.0,26403.0,111088.0,196287.0,24.051831,40745.0
6171,2013-12-01,00088,7940,277933.0,35.004156,32308.0,27717.0,104039.0,173894.0,21.901007,39584.0
6172,2013-12-01,00090,9901,234350.0,23.669326,21447.0,22666.0,79218.0,155132.0,15.668316,33630.0
6173,2013-12-01,00091,6072,215641.0,35.513998,18754.0,24469.0,73335.0,142306.0,23.436429,49607.0
6174,2013-12-01,00094,5551,217325.0,39.150603,17505.0,20642.0,76827.0,140498.0,25.310394,31786.0
6175,2013-12-01,00095,7360,169624.0,23.046739,16106.0,23659.0,62406.0,107218.0,14.567663,2257.0
6176,2013-12-01,00096,6222,228247.0,36.683863,27719.0,26648.0,81731.0,146516.0,23.548055,24021.0
6177,2013-12-01,00097,8127,250380.0,30.808416,42309.0,22720.0,92090.0,158290.0,19.477051,24376.0
6178,2013-12-01,00098,7381,196143.0,26.574041,11749.0,21682.0,61794.0,134349.0,18.202005,46110.0
6179,2013-12-01,00099,8003,279948.0,34.980382,33918.0,28678.0,91797.0,188151.0,23.510058,54685.0
6180,2013-12-01,00100,6861,204261.0,29.771316,15063.0,23038.0,72731.0,131530.0,19.170674,26449.0
6181,2013-12-01,00102,6140,195040.0,31.765472,22396.0,22181.0,69101.0,125939.0,20.511237,13192.0
6182,2013-12-01,00103,6175,182449.0,29.546396,20340.0,17270.0,65621.0,116828.0,18.919514,6059.0
6183,2013-12-01,00104,8161,197156.0,24.158313,14694.0,21717.0,65511.0,131645.0,16.130988,40392.0
6184,2013-12-01,00105,8118,173403.0,21.36031,17173.0,26902.0,67821.0,105582.0,13.005912,12068.0
6185,2013-12-01,00106,6390,151288.0,23.675743,15087.0,24948.0,59502.0,91786.0,14.364006,7148.0
6186,2013-12-01,00107,9401,250777.0,26.675566,19966.0,27551.0,86556.0,164221.0,17.46846,48343.0
6187,2013-12-01,00108,6834,197185.0,28.853526,19910.0,16968.0,69168.0,128017.0,18.732367,3493.0
6188,2013-12-01,00109,7929,246305.0,31.063816,19038.0,30409.0,81752.0,164553.0,20.75331,59923.0
6189,2013-12-01,00110,8749,158623.0,18.130414,13074.0,25497.0,59391.0,99232.0,11.342096,7580.0
6190,2013-12-01,00111,6806,143435.0,21.074786,13067.0,17092.0,51826.0,91609.0,13.460035,11115.0
6191,2013-12-01,00112,9189,237746.0,25.872891,18874.0,-59324.0,82637.0,155109.0,16.879856,41575.0
6192,2013-12-01,00113,6944,150867.0,21.726238,12633.0,104894.0,53859.0,97008.0,13.970046,9247.0
6193,2013-12-01,00114,8226,132482.0,16.105275,9319.0,22549.0,52561.0,79921.0,9.715657,-12226.0
6194,2013-12-01,00115,6872,145974.0,21.24185,12719.0,15020.0,56779.0,89195.0,12.979481,-5287.0
6195,2013-12-01,00116,7321,209883.0,28.668624,37776.0,21605.0,76124.0,133759.0,18.270591,34516.0
6196,2013-12-01,00117,7009,160529.0,22.903267,15475.0,18947.0,59179.0,101350.0,14.45998,24736.0
6197,2013-12-01,00118,7483,176500.0,23.586796,11094.0,18948.0,58726.0,117774.0,15.738874,44795.0
6198,2013-12-01,00119,7750,0.0,0.0,30220.0,27518.0,1444.0,-1444.0,-0.186322,-21651.0
6199,2014-01-01,00001,40396,609496.0,15.088028,103802.0,77471.0,119628.0,489868.0,12.126646,106559.0
6200,2014-01-01,00002,8161,106434.0,13.041784,24127.0,14814.0,43241.0,63193.0,7.743291,-8141.0
6201,2014-01-01,00003,8183,162259.0,19.828791,23392.0,25171.0,37052.0,125207.0,15.300867,25831.0
6202,2014-01-01,00004,6688,124596.0,18.629784,23441.0,22690.0,37734.0,86862.0,12.987739,10123.0
6203,2014-01-01,00005,16239,291479.0,17.949319,57475.0,38104.0,61509.0,229970.0,14.161586,67647.0
6204,2014-01-01,00006,6589,135459.0,20.558354,20171.0,14888.0,13397.0,122062.0,18.525117,41470.0
6205,2014-01-01,00007,7563,138957.0,18.373264,23355.0,18924.0,2731.0,136226.0,18.012164,54061.0
6206,2014-01-01,00008,8077,174884.0,21.652098,24880.0,18137.0,53056.0,121828.0,15.083323,27761.0
6207,2014-01-01,00009,7218,144712.0,20.048766,19959.0,18027.0,19142.0,125570.0,17.396785,27175.0
6208,2014-01-01,00010,4948,92055.0,18.604486,11212.0,21106.0,24986.0,67069.0,13.554769,11499.0
6209,2014-01-01,00011,6652,196217.0,29.497444,20654.0,20905.0,55742.0,140475.0,21.117708,23396.0
6210,2014-01-01,00012,7806,150146.0,19.234691,26921.0,19235.0,46541.0,103605.0,13.272482,8068.0
6211,2014-01-01,00013,6659,206763.0,31.050157,54198.0,20562.0,77486.0,129277.0,19.413875,1644.0
6212,2014-01-01,00014,5936,92308.0,15.550539,14883.0,16695.0,36340.0,55968.0,9.428571,-2502.0
6213,2014-01-01,00015,9276,199190.0,21.473695,29093.0,22468.0,50180.0,149010.0,16.064036,17272.0
6214,2014-01-01,00016,7025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6215,2014-01-01,00017,8176,287460.0,35.159001,42487.0,34242.0,36441.0,251019.0,30.701932,93003.0
6216,2014-01-01,00018,7977,129577.0,16.243825,16481.0,20195.0,11452.0,118125.0,14.808198,31649.0
6217,2014-01-01,00019,5677,108063.0,19.035229,17587.0,16887.0,27575.0,80488.0,14.17791,2639.0
6218,2014-01-01,00020,8966,164322.0,18.327236,24851.0,20427.0,71135.0,93187.0,10.393374,-17013.0
6219,2014-01-01,00021,8329,148086.0,17.779565,20910.0,15772.0,23706.0,124380.0,14.933365,41137.0
6220,2014-01-01,00022,6026,186841.0,31.005808,23938.0,20404.0,24104.0,162737.0,27.005808,35859.0
6221,2014-01-01,00023,3919,158925.0,40.552436,26022.0,20405.0,47087.0,111838.0,28.537381,10259.0
6222,2014-01-01,00024,6673,178768.0,26.789749,27074.0,22166.0,33812.0,144956.0,21.722763,41444.0
6223,2014-01-01,00025,6742,139622.0,20.709285,23894.0,25652.0,42452.0,97170.0,14.412637,16782.0
6224,2014-01-01,00026,5248,185723.0,35.389291,32715.0,25839.0,63281.0,122442.0,23.331173,3808.0
6225,2014-01-01,00029,6351,159329.0,25.08723,18929.0,25935.0,15122.0,144207.0,22.706188,52953.0
6226,2014-01-01,00030,7046,128856.0,18.287822,19515.0,26709.0,45668.0,83188.0,11.806414,-15851.0
6227,2014-01-01,00031,7971,233554.0,29.300464,37811.0,30028.0,51412.0,182142.0,22.850583,45413.0
6228,2014-01-01,00032,6372,92615.0,14.534682,15084.0,16995.0,31318.0,61297.0,9.619742,-12772.0
6229,2014-01-01,00033,8448,152404.0,18.040246,17604.0,25197.0,44917.0,107487.0,12.723366,12427.0
6230,2014-01-01,00034,6875,260942.0,37.9552,52980.0,19123.0,85578.0,175364.0,25.50749,14697.0
6231,2014-01-01,00035,7588,171773.0,22.637453,30282.0,21346.0,55646.0,116127.0,15.304032,7610.0
6232,2014-01-01,00036,7452,122286.0,16.409822,20537.0,21268.0,49891.0,72395.0,9.714841,-26863.0
6233,2014-01-01,00037,6602,195442.0,29.603453,27795.0,26239.0,68305.0,127137.0,19.257346,13192.0
6234,2014-01-01,00038,6850,156754.0,22.883795,34230.0,25307.0,61018.0,95736.0,13.976058,-24636.0
6235,2014-01-01,00039,7007,164221.0,23.436706,28834.0,26559.0,55956.0,108265.0,15.450977,-11998.0
6236,2014-01-01,00040,6663,160859.0,24.142128,25345.0,22631.0,53842.0,107017.0,16.061383,6145.0
6237,2014-01-01,00041,6351,104279.0,16.419304,17093.0,19495.0,32390.0,71889.0,11.319319,-6189.0
6238,2014-01-01,00043,7085,111090.0,15.679604,15964.0,15266.0,26475.0,84615.0,11.942836,11970.0
6239,2014-01-01,00044,7173,135313.0,18.864213,18102.0,20910.0,32017.0,103296.0,14.400669,16568.0
6240,2014-01-01,00045,8970,177842.0,19.826309,26446.0,26680.0,49241.0,128601.0,14.336789,10641.0
6241,2014-01-01,00046,7059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6242,2014-01-01,00047,9874,143881.0,14.571703,23627.0,31349.0,23157.0,120724.0,12.226453,8272.0
6243,2014-01-01,00048,4043,125428.0,31.023497,28724.0,12189.0,23345.0,102083.0,25.249319,19828.0
6244,2014-01-01,00049,5182,111151.0,21.44944,21403.0,20576.0,43590.0,67561.0,13.03763,-12985.0
6245,2014-01-01,00050,6806,137364.0,20.182779,21257.0,17848.0,38908.0,98456.0,14.466059,3393.0
6246,2014-01-01,00051,7571,200816.0,26.524369,36750.0,24919.0,64994.0,135822.0,17.93977,17345.0
6247,2014-01-01,00052,8161,175796.0,21.540987,31372.0,21175.0,71638.0,104158.0,12.762896,-3348.0
6248,2014-01-01,00053,4879,114023.0,23.370157,23205.0,19151.0,41263.0,72760.0,14.912891,-6873.0
6249,2014-01-01,00054,5349,121029.0,22.626472,21681.0,12576.0,20820.0,100209.0,18.734155,11547.0
6250,2014-01-01,00055,6869,151206.0,22.012811,24305.0,23894.0,42830.0,108376.0,15.777551,7630.0
6251,2014-01-01,00056,12780,178737.0,13.98568,28000.0,19141.0,83003.0,95734.0,7.490923,-26635.0
6252,2014-01-01,00057,7081,134358.0,18.974438,22677.0,18895.0,11005.0,123353.0,17.420279,21627.0
6253,2014-01-01,00058,7588,188735.0,24.872825,32487.0,20773.0,44833.0,143902.0,18.964417,46994.0
6254,2014-01-01,00059,7960,178025.0,22.364949,31259.0,16906.0,54348.0,123677.0,15.537311,15859.0
6255,2014-01-01,00061,7715,121665.0,15.769928,15987.0,19375.0,24965.0,96700.0,12.534024,5003.0
6256,2014-01-01,00062,5327,99732.0,18.721982,14791.0,18273.0,20206.0,79526.0,14.928853,8292.0
6257,2014-01-01,00064,7194,152025.0,21.132193,25289.0,17052.0,55777.0,96248.0,13.378926,1145.0
6258,2014-01-01,00065,8782,165407.0,18.834775,21842.0,19888.0,37911.0,127496.0,14.517877,30775.0
6259,2014-01-01,00066,5776,92618.0,16.034972,12781.0,16340.0,-16551.0,109169.0,18.90045,31979.0
6260,2014-01-01,00067,6729,164430.0,24.436023,34993.0,24410.0,70457.0,93973.0,13.965373,126.0
6261,2014-01-01,00068,7025,126075.0,17.946619,22576.0,19803.0,48799.0,77276.0,11.000142,-17624.0
6262,2014-01-01,00069,8469,141579.0,16.717321,27385.0,22978.0,37649.0,103930.0,12.271814,20936.0
6263,2014-01-01,00070,7894,161208.0,20.421586,24283.0,23848.0,34622.0,126586.0,16.035723,32328.0
6264,2014-01-01,00071,5415,138949.0,25.660018,23751.0,13216.0,11136.0,127813.0,23.603508,39959.0
6265,2014-01-01,00072,5460,109056.0,19.973626,16135.0,18139.0,34773.0,74283.0,13.604945,-900.0
6266,2014-01-01,00073,6443,120915.0,18.766878,25689.0,21626.0,33883.0,87032.0,13.507993,8876.0
6267,2014-01-01,00074,11081,143994.0,12.994675,22415.0,17152.0,73525.0,70469.0,6.359444,-22114.0
6268,2014-01-01,00075,6268,109990.0,17.547862,19214.0,17484.0,5574.0,104416.0,16.658583,39891.0
6269,2014-01-01,00076,9200,119114.0,12.947173,15379.0,22439.0,23980.0,95134.0,10.340652,20330.0
6270,2014-01-01,00077,6925,124423.0,17.96722,20382.0,19295.0,25042.0,99381.0,14.351046,18468.0
6271,2014-01-01,00078,6103,75965.0,12.447157,14239.0,16208.0,12784.0,63181.0,10.352449,-1722.0
6272,2014-01-01,00080,6501,92379.0,14.209967,15034.0,20607.0,20108.0,72271.0,11.116905,-2857.0
6273,2014-01-01,00081,8268,202044.0,24.436865,10916.0,25228.0,-13124.0,215168.0,26.024189,103282.0
6274,2014-01-01,00082,6178,124311.0,20.12156,23525.0,22111.0,55425.0,68886.0,11.15021,-26364.0
6275,2014-01-01,00083,8687,132183.0,15.216185,18311.0,17650.0,31351.0,100832.0,11.607229,20962.0
6276,2014-01-01,00084,10789,171006.0,15.850032,28278.0,19190.0,57096.0,113910.0,10.557975,14831.0
6277,2014-01-01,00085,8390,192539.0,22.948629,26814.0,24087.0,50316.0,142223.0,16.951489,31899.0
6278,2014-01-01,00086,7470,128351.0,17.182195,27027.0,23398.0,27184.0,101167.0,13.543105,28052.0
6279,2014-01-01,00087,8161,200238.0,24.535963,31420.0,26359.0,34448.0,165790.0,20.314912,47134.0
6280,2014-01-01,00088,7940,158080.0,19.909319,31142.0,21432.0,14365.0,143715.0,18.100125,32327.0
6281,2014-01-01,00090,9901,145658.0,14.711443,20390.0,21458.0,42295.0,103363.0,10.439652,5139.0
6282,2014-01-01,00091,6072,111920.0,18.432147,19805.0,17956.0,41551.0,70369.0,11.589097,-7745.0
6283,2014-01-01,00094,5551,125573.0,22.621689,14417.0,20591.0,11080.0,114493.0,20.625653,15690.0
6284,2014-01-01,00095,7360,112791.0,15.324864,14599.0,14724.0,32140.0,80651.0,10.958016,-1597.0
6285,2014-01-01,00096,6222,143942.0,23.134361,28282.0,22613.0,49728.0,94214.0,15.142076,-4034.0
6286,2014-01-01,00097,8127,155365.0,19.11714,42978.0,18106.0,66122.0,89243.0,10.98105,-20104.0
6287,2014-01-01,00098,7381,102874.0,13.937677,17184.0,18634.0,35547.0,67327.0,9.121663,-6150.0
6288,2014-01-01,00099,8003,185742.0,23.209046,38182.0,25321.0,58742.0,127000.0,15.869049,30815.0
6289,2014-01-01,00100,6861,95554.0,13.927124,18774.0,20860.0,26364.0,69190.0,10.084535,-13829.0
6290,2014-01-01,00102,6140,101170.0,16.477198,19992.0,21664.0,29414.0,71756.0,11.686644,-8298.0
6291,2014-01-01,00103,6175,128343.0,20.784291,20510.0,15806.0,15922.0,112421.0,18.205829,35576.0
6292,2014-01-01,00104,8161,128282.0,15.718906,19442.0,20128.0,31127.0,97155.0,11.904791,18726.0
6293,2014-01-01,00105,8118,111301.0,13.710396,23146.0,17007.0,40632.0,70669.0,8.705222,161.0
6294,2014-01-01,00106,6390,108133.0,16.922222,14480.0,19219.0,35941.0,72192.0,11.297652,-778.0
6295,2014-01-01,00107,9401,143764.0,15.292415,21157.0,22506.0,26660.0,117104.0,12.456547,30468.0
6296,2014-01-01,00108,6834,134533.0,19.685835,19292.0,18107.0,34874.0,99659.0,14.582821,10145.0
6297,2014-01-01,00109,7929,142716.0,17.999243,22783.0,22008.0,55784.0,86932.0,10.963803,-421.0
6298,2014-01-01,00110,8749,102776.0,11.747171,15830.0,15915.0,42091.0,60685.0,6.936221,-11216.0
6299,2014-01-01,00111,6806,87126.0,12.801351,17129.0,14210.0,11729.0,75397.0,11.078019,10796.0
6300,2014-01-01,00112,9189,134473.0,14.634127,29163.0,24085.0,38982.0,95491.0,10.391881,9115.0
6301,2014-01-01,00113,6944,99282.0,14.297523,14703.0,17175.0,45102.0,54180.0,7.802419,-17756.0
6302,2014-01-01,00114,8226,88734.0,10.787016,13987.0,12687.0,24585.0,64149.0,7.798322,-6616.0
6303,2014-01-01,00115,6872,93195.0,13.561554,15940.0,15495.0,23389.0,69806.0,10.158032,-6041.0
6304,2014-01-01,00116,7321,123817.0,16.91258,38061.0,16351.0,66685.0,57132.0,7.803851,-24290.0
6305,2014-01-01,00117,7009,79872.0,11.395634,16605.0,17170.0,56789.0,23083.0,3.293337,-39064.0
6306,2014-01-01,00118,7483,105178.0,14.055592,7405.0,17817.0,20692.0,84486.0,11.290391,25666.0
6307,2014-01-01,00119,7750,0.0,0.0,39964.0,48265.0,4676.0,-4676.0,-0.603354,-62922.0
6308,2014-02-01,00001,40396,521686.0,12.914298,63934.0,70261.0,175734.0,345952.0,8.564016,-66499.0
6309,2014-02-01,00002,8161,93311.0,11.43377,20784.0,17278.0,38934.0,54377.0,6.663031,-22156.0
6310,2014-02-01,00003,8183,148375.0,18.132103,14761.0,22601.0,53872.0,94503.0,11.548698,545.0
6311,2014-02-01,00004,6688,112545.0,16.8279,15313.0,18961.0,44422.0,68123.0,10.185855,-13827.0
6312,2014-02-01,00005,16239,264831.0,16.308331,30926.0,33171.0,83514.0,181317.0,11.165527,6813.0
6313,2014-02-01,00006,6589,122529.0,18.595993,15568.0,18779.0,42078.0,80451.0,12.209895,-5558.0
6314,2014-02-01,00007,7563,123859.0,16.376966,12879.0,19085.0,42381.0,81478.0,10.773238,-1458.0
6315,2014-02-01,00008,8077,145603.0,18.026866,19863.0,20980.0,51745.0,93858.0,11.620403,-2636.0
6316,2014-02-01,00009,7218,136612.0,18.926572,19803.0,22960.0,48595.0,88017.0,12.194098,-17361.0
6317,2014-02-01,00010,4948,85827.0,17.345796,8164.0,18236.0,33034.0,52793.0,10.669563,-4867.0
6318,2014-02-01,00011,6652,172626.0,25.950992,29797.0,24655.0,57310.0,115316.0,17.335538,-6063.0
6319,2014-02-01,00012,7806,132461.0,16.969126,13517.0,17997.0,45841.0,86620.0,11.096592,-11707.0
6320,2014-02-01,00013,6659,211080.0,31.698453,46610.0,23372.0,85591.0,125489.0,18.845021,-3517.0
6321,2014-02-01,00014,5936,92878.0,15.646563,13013.0,18229.0,37426.0,55452.0,9.341644,-10649.0
6322,2014-02-01,00015,9276,188799.0,20.353492,24950.0,28337.0,61052.0,127747.0,13.771776,-12684.0
6323,2014-02-01,00016,7025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371.0
6324,2014-02-01,00017,8176,237929.0,29.100905,26258.0,29640.0,79070.0,158859.0,19.429916,234.0
6325,2014-02-01,00018,7977,119702.0,15.005891,11904.0,19316.0,44530.0,75172.0,9.423592,-13118.0
6326,2014-02-01,00019,5677,111836.0,19.699841,14951.0,16422.0,43679.0,68157.0,12.005812,-13562.0
6327,2014-02-01,00020,8966,148040.0,16.511264,29409.0,26050.0,50314.0,97726.0,10.89962,-17693.0
6328,2014-02-01,00021,8329,129551.0,15.554208,14383.0,19699.0,46869.0,82682.0,9.927002,-9908.0
6329,2014-02-01,00022,6026,162198.0,26.916362,23847.0,25301.0,56696.0,105502.0,17.507799,-23048.0
6330,2014-02-01,00023,3919,127574.0,32.552692,19327.0,18956.0,49639.0,77935.0,19.88645,-25332.0
6331,2014-02-01,00024,6673,154253.0,23.115989,34629.0,26236.0,58706.0,95547.0,14.318447,-15285.0
6332,2014-02-01,00025,6742,130136.0,19.302284,16762.0,21742.0,49687.0,80449.0,11.932512,-5560.0
6333,2014-02-01,00026,5248,177703.0,33.861089,25912.0,24692.0,68552.0,109151.0,20.798589,-12244.0
6334,2014-02-01,00029,6351,148172.0,23.330499,13575.0,24675.0,54016.0,94156.0,14.825381,-6045.0
6335,2014-02-01,00030,7046,144015.0,20.439256,15583.0,24818.0,57195.0,86820.0,12.321884,-15287.0
6336,2014-02-01,00031,7971,204501.0,25.655626,28567.0,28751.0,78987.0,125514.0,15.74633,-12973.0
6337,2014-02-01,00032,6372,96599.0,15.159918,12957.0,15225.0,40822.0,55777.0,8.753452,-25572.0
6338,2014-02-01,00033,8448,136185.0,16.120383,12975.0,20515.0,43515.0,92670.0,10.96946,-5264.0
6339,2014-02-01,00034,6875,245680.0,35.735272,38410.0,24060.0,82047.0,163633.0,23.801163,1887.0
6340,2014-02-01,00035,7588,169491.0,22.336715,28946.0,22530.0,65478.0,104013.0,13.707564,-8146.0
6341,2014-02-01,00036,7452,124976.0,16.770799,19616.0,20374.0,48706.0,76270.0,10.234836,-19887.0
6342,2014-02-01,00037,6602,154001.0,23.326416,20026.0,24326.0,55045.0,98956.0,14.988791,-10037.0
6343,2014-02-01,00038,6850,169712.0,24.775474,34222.0,24148.0,70016.0,99696.0,14.55416,-30584.0
6344,2014-02-01,00039,7007,166029.0,23.694733,32051.0,23507.0,67143.0,98886.0,14.112458,-32544.0
6345,2014-02-01,00040,6663,156186.0,23.440792,24121.0,22064.0,60244.0,95942.0,14.399219,-9039.0
6346,2014-02-01,00041,6351,108215.0,17.039048,14264.0,19090.0,41304.0,66911.0,10.535506,-13458.0
6347,2014-02-01,00043,7085,93537.0,13.202117,9308.0,16712.0,35719.0,57818.0,8.160621,-20439.0
6348,2014-02-01,00044,7173,119809.0,16.702774,15444.0,23642.0,46070.0,73739.0,10.280078,-23560.0
6349,2014-02-01,00045,8970,165137.0,18.409921,24467.0,26049.0,63890.0,101247.0,11.28729,-22665.0
6350,2014-02-01,00046,7059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6351,2014-02-01,00047,9874,151532.0,15.346566,25255.0,26918.0,62281.0,89251.0,9.038991,-34513.0
6352,2014-02-01,00048,4043,126579.0,31.308186,22500.0,19275.0,47206.0,79373.0,19.632203,-13277.0
6353,2014-02-01,00049,5182,98778.0,19.061752,15916.0,20720.0,39642.0,59136.0,11.41181,-17082.0
6354,2014-02-01,00050,6806,125505.0,18.440346,16954.0,18068.0,51761.0,73744.0,10.835145,-27302.0
6355,2014-02-01,00051,7571,195749.0,25.855105,35947.0,24094.0,77222.0,118527.0,15.655395,-3840.0
6356,2014-02-01,00052,8161,162608.0,19.925009,26950.0,22421.0,64199.0,98409.0,12.058448,-18402.0
6357,2014-02-01,00053,4879,109295.0,22.401106,18238.0,18888.0,44580.0,64715.0,13.263988,-25328.0
6358,2014-02-01,00054,5349,111237.0,20.795849,21950.0,18096.0,43250.0,67987.0,12.710226,-24800.0
6359,2014-02-01,00055,6869,126689.0,18.443587,20527.0,20360.0,50320.0,76369.0,11.117921,-16549.0
6360,2014-02-01,00056,12780,178742.0,13.986071,30912.0,27414.0,64151.0,114591.0,8.966431,-15450.0
6361,2014-02-01,00057,7081,126904.0,17.921762,18348.0,19327.0,45808.0,81096.0,11.452619,-25516.0
6362,2014-02-01,00058,7588,166330.0,21.920137,23667.0,22111.0,58178.0,108152.0,14.253031,3558.0
6363,2014-02-01,00059,7960,163310.0,20.516331,21409.0,20169.0,54692.0,108618.0,13.645477,2312.0
6364,2014-02-01,00061,7715,120895.0,15.670123,13366.0,22733.0,49796.0,71099.0,9.215683,-23357.0
6365,2014-02-01,00062,5327,94088.0,17.662474,10636.0,18997.0,39171.0,54917.0,10.309179,-24601.0
6366,2014-02-01,00064,7194,134685.0,18.721851,20078.0,22857.0,52990.0,81695.0,11.355991,-12143.0
6367,2014-02-01,00065,8782,138380.0,15.75723,19554.0,24135.0,48585.0,89795.0,10.224891,-10098.0
6368,2014-02-01,00066,5776,95770.0,16.580678,11108.0,21195.0,41255.0,54515.0,9.438192,-26461.0
6369,2014-02-01,00067,6729,153136.0,22.757616,27998.0,20728.0,59676.0,93460.0,13.889136,-500.0
6370,2014-02-01,00068,7025,119798.0,17.053096,18778.0,19086.0,47436.0,72362.0,10.30064,-30322.0
6371,2014-02-01,00069,8469,142281.0,16.800212,17236.0,22850.0,50243.0,92038.0,10.867634,8326.0
6372,2014-02-01,00070,7894,142724.0,18.08006,19794.0,23915.0,54571.0,88153.0,11.167088,-16751.0
6373,2014-02-01,00071,5415,123023.0,22.718928,21711.0,20104.0,49312.0,73711.0,13.612373,-16933.0
6374,2014-02-01,00072,5460,108239.0,19.823992,15074.0,18905.0,41850.0,66389.0,12.159157,-10481.0
6375,2014-02-01,00073,6443,114471.0,17.766723,17350.0,21925.0,47445.0,67026.0,10.402917,-15116.0
6376,2014-02-01,00074,11081,132541.0,11.961104,17144.0,20884.0,50800.0,81741.0,7.37668,-16299.0
6377,2014-02-01,00075,6268,107407.0,17.135768,14284.0,17615.0,39259.0,68148.0,10.872367,-3438.0
6378,2014-02-01,00076,9200,99728.0,10.84,11066.0,19308.0,38527.0,61201.0,6.652282,-18228.0
6379,2014-02-01,00077,6925,135636.0,19.586425,21424.0,19667.0,53156.0,82480.0,11.910469,-11554.0
6380,2014-02-01,00078,6103,64346.0,10.543339,7925.0,13886.0,23969.0,40377.0,6.615926,-27103.0
6381,2014-02-01,00080,6501,99841.0,15.357791,11046.0,18348.0,40061.0,59780.0,9.195508,-22350.0
6382,2014-02-01,00081,8268,170017.0,20.563255,20145.0,23747.0,59522.0,110495.0,13.364175,87.0
6383,2014-02-01,00082,6178,125762.0,20.356426,18898.0,20117.0,49941.0,75821.0,12.272741,-20949.0
6384,2014-02-01,00083,8687,112129.0,12.907678,18127.0,18721.0,42351.0,69778.0,8.032462,-17381.0
6385,2014-02-01,00084,10789,133880.0,12.408935,18834.0,19832.0,51446.0,82434.0,7.640559,-21797.0
6386,2014-02-01,00085,8390,150946.0,17.991179,19604.0,24095.0,53245.0,97701.0,11.644934,-10623.0
6387,2014-02-01,00086,7470,129038.0,17.274163,24131.0,20563.0,50461.0,78577.0,10.519009,-3383.0
6388,2014-02-01,00087,8161,175069.0,21.451905,30370.0,21658.0,70341.0,104728.0,12.832741,-13842.0
6389,2014-02-01,00088,7940,163291.0,20.565617,24424.0,22981.0,67632.0,95659.0,12.047732,-17265.0
6390,2014-02-01,00090,9901,135866.0,13.722452,17516.0,18440.0,50667.0,85199.0,8.60509,-15779.0
6391,2014-02-01,00091,6072,114714.0,18.892292,17476.0,20511.0,44976.0,69738.0,11.485177,-13938.0
6392,2014-02-01,00094,5551,125591.0,22.624932,12721.0,17293.0,47133.0,78458.0,14.134029,-16097.0
6393,2014-02-01,00095,7360,99902.0,13.573641,11535.0,18276.0,38179.0,61723.0,8.386277,-22375.0
6394,2014-02-01,00096,6222,127915.0,20.558502,18571.0,19498.0,51316.0,76599.0,12.310993,-24501.0
6395,2014-02-01,00097,8127,150644.0,18.536237,35962.0,19766.0,64527.0,86117.0,10.596407,-24859.0
6396,2014-02-01,00098,7381,103490.0,14.021135,10406.0,18392.0,37535.0,65955.0,8.935781,-9484.0
6397,2014-02-01,00099,8003,177310.0,22.155441,30924.0,25462.0,66169.0,111141.0,13.887417,2420.0
6398,2014-02-01,00100,6861,107324.0,15.642617,15988.0,19978.0,45616.0,61708.0,8.994024,-28215.0
6399,2014-02-01,00102,6140,113455.0,18.478013,23313.0,19528.0,47499.0,65956.0,10.742019,-24423.0
6400,2014-02-01,00103,6175,117920.0,19.096356,13243.0,16333.0,47741.0,70179.0,11.36502,-9500.0
6401,2014-02-01,00104,8161,115684.0,14.175223,14138.0,19560.0,42661.0,73023.0,8.9478,-6116.0
6402,2014-02-01,00105,8118,102192.0,12.588322,15154.0,17996.0,42848.0,59344.0,7.310174,-18222.0
6403,2014-02-01,00106,6390,94166.0,14.736463,14816.0,18881.0,38438.0,55728.0,8.721126,-16141.0
6404,2014-02-01,00107,9401,142564.0,15.164769,15677.0,19961.0,55283.0,87281.0,9.284225,-10375.0
6405,2014-02-01,00108,6834,132021.0,19.318261,22387.0,14728.0,51221.0,80800.0,11.823236,-12083.0
6406,2014-02-01,00109,7929,125809.0,15.866944,17796.0,23515.0,46534.0,79275.0,9.998108,-8438.0
6407,2014-02-01,00110,8749,96333.0,11.010744,14909.0,18767.0,38682.0,57651.0,6.589438,-16642.0
6408,2014-02-01,00111,6806,78845.0,11.584631,11966.0,14836.0,32102.0,46743.0,6.86791,-21138.0
6409,2014-02-01,00112,9189,130254.0,14.174991,18037.0,21381.0,48908.0,81346.0,8.852541,-3729.0
6410,2014-02-01,00113,6944,86590.0,12.469758,9725.0,14325.0,33706.0,52884.0,7.615783,-23424.0
6411,2014-02-01,00114,8226,74702.0,9.081205,9519.0,16881.0,33470.0,41232.0,5.012399,-25148.0
6412,2014-02-01,00115,6872,86252.0,12.551222,14252.0,15085.0,37713.0,48539.0,7.0633,-24180.0
6413,2014-02-01,00116,7321,134056.0,18.311159,29122.0,18448.0,52917.0,81139.0,11.083048,-2033.0
6414,2014-02-01,00117,7009,83152.0,11.863603,14817.0,15514.0,33267.0,49885.0,7.117277,-14182.0
